address,class_label,category,source
0x3a4e7ce5a8ccb87ba3208256a8c5922e95fa366b,0,contract_or_token,etherscan_labels
0xf403de79c834746c721211158e47f8795214babe,0,contract_or_token,etherscan_labels
0xc37799c61de873e08e9f8920a2c251aee6953356,0,contract_or_token,etherscan_labels
0xcb5cde8da12555bf770e185e8e323290e5c443d4,0,contract_or_token,etherscan_labels
0xe651afd30be9e6a0bcf8aa12b7c0c8254f5fa9ed,1,scam_heist,etherscan_labels
0xca428cc1418e08188342fd3dd392ba9dd572e21d,1,scam_heist,etherscan_labels
0x1d754edc24d233f78862aeb07306e84489c17efd,1,scam_heist,etherscan_labels
0x905c619c121349ca900b274da39ee64ec43b4b4f,0,contract_or_token,etherscan_labels
0x48c1d1d43f2a2267dacdd06bd6c63f3696073ed4,0,contract_or_token,etherscan_labels
0x70b8d52f87fe940fec1a8c0980afa7213ba1d19a,1,scam_heist,etherscan_labels
0x3992e5321586e012cbf9f4940cbadb0e8438d678,0,contract_or_token,etherscan_labels
0xe65909786cbf0fe01e82a5f9b3c6a4c20fe56609,0,contract_or_token,etherscan_labels
0xa79eec6c4f48637a8f7b8e1e0fc4eb56423c0b48,0,contract_or_token,etherscan_labels
0xc5e32d5bb8526e07b7f60653509a74266c98f020,0,contract_or_token,etherscan_labels
0x9109379511407bca629de8d8fe06c748ae49b499,0,contract_or_token,etherscan_labels
0x3f8f2acb85100f5f294f7605e5f26dabe652cf1d,1,scam_heist,etherscan_labels
0x702ec835c92866b7205a1676a1816d0f18d86b53,0,contract_or_token,etherscan_labels
0x41b5e1c5b4d164bf9a01127db4aef2c86ae678ed,1,scam_heist,etherscan_labels
0xefb73e47099485c72b7678cb59fb0da7dacf173f,1,scam_heist,etherscan_labels
0x6b5535346d6e8620285b8ee08d2f3651e6c75d68,0,contract_or_token,etherscan_labels
0xd05ff22bd4d3be3f7b4a680280c9f3578126e5a1,0,contract_or_token,etherscan_labels
0x53bfd162c558f54446dd78ad86ff1450e47bc6a5,1,scam_heist,etherscan_labels
0x7adb368141248d6c50b614aee3b6a9ef9f8c20bd,0,contract_or_token,etherscan_labels
0xd4baa5b1cfd74512a4243b09b544e6fb19832389,1,scam_heist,etherscan_labels
0x67e69808fbe2398f3063b7855f916c65e493674f,0,contract_or_token,etherscan_labels
0xe93907af6143d90683133df6d33042f6dda34ec7,1,scam_heist,etherscan_labels
0x3dd9b6759ad355eae8cd770f717ee6ae187826f0,0,contract_or_token,etherscan_labels
0xa7669662d4b9ec1f8a269cd98d03fbdec8cd0c9d,0,contract_or_token,etherscan_labels
0x510da2dba9e5ad5ab07e872c5b24394073cc502c,1,scam_heist,etherscan_labels
0xa3149708cb9d9bd31cb5c8f5c107d94395b7ba64,0,contract_or_token,etherscan_labels
0x63e4c1d480a373f2d66c68c1a1a406bd7c60a73e,0,contract_or_token,etherscan_labels
0x1e2da0aa71155726c5c0e39af76ac0c2e8f74bef,0,contract_or_token,etherscan_labels
0x59fafd690551988390ce76ec681359a5e30f5708,1,scam_heist,etherscan_labels
0x2e2118178d2f3a6ac10e2126f68f731fefdfda0a,0,random_sample,bigquery_random_sample
0xd1d66e023c52971f5501dc155dc9f945f3c0b9bc,0,contract_or_token,etherscan_labels
0x1c202616105a0c11ec3a86cbc5affa1a1c3206ad,0,contract_or_token,etherscan_labels
0xeb0bc2816e8dcee567ffd634447eabf471e2dcfd,0,contract_or_token,etherscan_labels
0xdbf445fef1cd6e0a33bf2c4c19658c6632eba3f2,0,contract_or_token,etherscan_labels
0x59be44e9489674267224cb24f1a12bc6bb099d92,1,scam_heist,etherscan_labels
0x87f50152f41971cd8519ee35db4774a3b96b51ab,0,contract_or_token,etherscan_labels
0x95cfa1f48fad82232772d3b1415ad4393517f3b5,0,contract_or_token,etherscan_labels
0xfd8d7dfd34265436f7e34d8feccbd40db76da145,1,scam_heist,etherscan_labels
0x799288c51f8e5d25788dd155d37e439444ac1d9b,1,scam_heist,etherscan_labels
0x18a29da57b7d95e63057457a8f76f069f625a45f,1,scam_heist,etherscan_labels
0x56240f02728f98698f6e277d94ee78cb1b39129c,1,scam_heist,etherscan_labels
0x5967be3d7b38cea1f3e5f8d7deb7860ccfa21cb2,0,contract_or_token,etherscan_labels
0x8c7d3bfe7abbe80959897cbf5b84fe0a8fe0b35a,1,scam_heist,etherscan_labels
0x71d950591807865bacfef554f0d7b9c14d40511e,1,scam_heist,etherscan_labels
0xfb23a5806c7beeeb13a2519fae6253eec9239617,0,contract_or_token,etherscan_labels
0xbec8d059c7f72a92a11ad885d67214b54691c6b6,1,scam_heist,etherscan_labels
0x752a5b5bb4751d6c59674f6ef056d3d383a36e61,0,contract_or_token,etherscan_labels
0x7388aee9f01c15ffcb4b90ff8833a7bc546ff893,0,contract_or_token,etherscan_labels
0x0838b3353b16e50a749ec2424f3476b4ab067943,0,contract_or_token,etherscan_labels
0x248f60e9df5816111e613e08a6b7deb1ec8eda4d,1,scam_heist,etherscan_labels
0xd2ba23de8a19316a638dc1e7a9adda1d74233368,0,contract_or_token,etherscan_labels
0x09b9e7c7e2daf40fcb286fe6b863e517d5d5c40f,0,contract_or_token,etherscan_labels
0xc75fde3677146915573b30474d6eb9f43e7aa2d8,1,scam_heist,etherscan_labels
0xfaab3f8f3678f68aa0d307b66e71b636f82c28bf,0,contract_or_token,etherscan_labels
0x1a31c3af1f3ff99b8ca8cc5f4d217c0556adb3ef,0,contract_or_token,etherscan_labels
0x8f9b862267ed25b0ffcf3a1fb7fe43e7d99cdfaa,0,contract_or_token,etherscan_labels
0x4f06041114a33a3cf8eb48fd27db0821d51e7dde,0,contract_or_token,etherscan_labels
0xefbd50ce06b29bbd32df4df8a09cd07963573420,1,scam_heist,etherscan_labels
0x837b42c47d602fd63bbeed55a44e7cee16b12002,1,scam_heist,etherscan_labels
0xcfcffa82bedb1731ba26f02585a8d2c73302bfcb,0,contract_or_token,etherscan_labels
0x5f713b21508731565cfec0a8f540f1d32a992ba2,1,scam_heist,etherscan_labels
0x5d26d3a36db0d28336331cb58d96d17cde3d0655,1,scam_heist,etherscan_labels
0xf2de888433c0bc77a8c984501a5bb5af43b9942a,0,contract_or_token,etherscan_labels
0xe1c3623b20c1bacc6d6cb91c6425edcf1bc84571,0,contract_or_token,etherscan_labels
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,0,exchange,etherscan_labels
0x01f51b3e51196a0c656ce6f99ea639bf57cd0920,1,scam_heist,etherscan_labels
0x7198aa25eb398e190a5698a96b420e54db39f62b,1,scam_heist,etherscan_labels
0xa344c7ada83113b3b56941f6e85bf2eb425949f3,0,exchange,etherscan_labels
0x164fe0239d703379bddde3c80e4d4800a1cd452b,0,contract_or_token,etherscan_labels
0xbd5e3fd2e6dda114cac77bab8b7e00a72d7c4d9a,1,scam_heist,etherscan_labels
0xe80b07ab7f216ffe716f35cf47b401b71c826f41,1,scam_heist,etherscan_labels
0x91610d89b7039041e0d3fd92f6e1e5cb5b45edb3,0,contract_or_token,etherscan_labels
0xa2de8b99b45bb701915472d1c259a89e6ec75993,0,contract_or_token,etherscan_labels
0x90b5d2be8fc624890a08ba3d9b5069274ae3006c,1,scam_heist,etherscan_labels
0x9b773a68566fe31615fa79c38557161cfbca5a57,1,scam_heist,etherscan_labels
0x015fb9b6472e2bd2eab6ba64c7b003ae138847f9,1,scam_heist,etherscan_labels
0x96b968b2257276cc6f19cfda927a08a73b98ba6c,0,contract_or_token,etherscan_labels
0x64c2d41f6a25b529792a05031de6080d3c1f49ec,0,contract_or_token,etherscan_labels
0x9f8e7685c6cb9c27b3609316cc8264eba81fb3b6,1,scam_heist,etherscan_labels
0x998bf04788c1c631c0e02bd1eed3d945308bf0a3,0,contract_or_token,etherscan_labels
0x8fb285a6f7e5c29ac40378900df2a1ea258b5647,0,contract_or_token,etherscan_labels
0x3a1237d38d0fb94513f85d61679cad7f38507242,0,contract_or_token,etherscan_labels
0x6f58a1aa0248a9f794d13dc78e74fc75140956d7,0,contract_or_token,etherscan_labels
0x17708db79926d44cb7adadd7b5b70c6250e86749,0,contract_or_token,etherscan_labels
0x86090c6f53dc0cc6b1ae82a68242071dd113ec24,0,contract_or_token,etherscan_labels
0x30b9a68c13939f877316e1f8558c8e3ec0fa6246,1,scam_heist,etherscan_labels
0x8ed26a97ca17ae8f652f182091475ffa9b07b084,0,contract_or_token,etherscan_labels
0xc7ce88395235a3179b7b5f06fe76eb372c129383,0,contract_or_token,etherscan_labels
0x26bf6c43120f8f5ca7af89190172220834eb5d9b,0,contract_or_token,etherscan_labels
0x335ed00b59c84ee578baad1e40b21aee4ca3c7a8,0,random_sample,bigquery_random_sample
0x3cc315c4c6d3ad7710f4f98014a1804c21ee5bb7,0,contract_or_token,etherscan_labels
0x3cceba645566a30869651c14f567f26cc1a98ef8,1,scam_heist,etherscan_labels
0x70642a383d79dc85d603d64f687d7e533b005723,0,contract_or_token,etherscan_labels
0xf1f5de69c9c8d9be8a7b01773cc1166d4ec6ede2,0,contract_or_token,etherscan_labels
0x4cc24a82018f5985b7c1339fe5e44f71bcb877ac,1,scam_heist,etherscan_labels
0x2751e2fbb84f119575abd56ef652ba8f1f6445b8,0,contract_or_token,etherscan_labels
0xbd68d831e04479fb8293b862c3bb091a4dcdad3f,0,contract_or_token,etherscan_labels
0x695503b13dfe5a57dfca91cc9e00e6ad17c460a8,1,scam_heist,etherscan_labels
0xae95d3198d602acfb18f9188d733d710e14a27dd,0,contract_or_token,etherscan_labels
0x23b3f0132fdb897323a7ed4e88fa4ccbb8efa57d,0,contract_or_token,etherscan_labels
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0,contract_or_token,etherscan_labels
0xcce41676a4624f4a1e33a787a59d6bf96e5067bc,0,contract_or_token,etherscan_labels
0x52086ef7800bb9779be98e6f5e635842486b4528,0,contract_or_token,etherscan_labels
0x30c364a6ae680f01f7964648500fb2da53dfa6db,1,scam_heist,etherscan_labels
0xeb2dbc07df5f9313008141f088a7a308e715520f,0,random_sample,bigquery_random_sample
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,0,contract_or_token,etherscan_labels
0x41c9ed0dd85adaa8fb960a26c4934032df3a0754,0,contract_or_token,etherscan_labels
0x0698fa3b48313c5160619bdb970deb98e558ea75,1,scam_heist,etherscan_labels
0x5faf6a2d186448dfa667c51cb3d695c7a6e52d8e,0,contract_or_token,etherscan_labels
0x551b19cb7b1a232dd8767c0ef9b424a8dec65e74,0,contract_or_token,etherscan_labels
0xbfe0b78cf81589eb0ae9e114ac32b1960b70420b,1,scam_heist,etherscan_labels
0xbebcc2e25f72d50f39cf5957600c3b7641db07bb,0,contract_or_token,etherscan_labels
0x75f9c6ca2d3dad50585f4289ea6db622d5db7072,0,contract_or_token,etherscan_labels
0x4bd29e37cad04947b60bf10977c0a955cdfb5099,0,contract_or_token,etherscan_labels
0x6c3a1f3a8f7dff1c79ed9734dfd9317e1a7ec979,1,scam_heist,etherscan_labels
0x408329a24c6a3ae7dbab6e12237e921b1cb9450f,1,scam_heist,etherscan_labels
0x5efe4930b58b9efc54874cd97d728f5114b98818,1,scam_heist,etherscan_labels
0xa73d442fc0783e91a5b0c1b557aeea344e0146b6,0,contract_or_token,etherscan_labels
0xbda380cda4eb3fb0a62c729c4940a63e44acca53,0,contract_or_token,etherscan_labels
0xd793281182a0e3e023116004778f45c29fc14f19,0,exchange,etherscan_labels
0xf62bc39e99763f3df81c49f711c16e625388c64f,0,contract_or_token,etherscan_labels
0x663242d053057f317a773d7c262b700616d0b9a0,0,contract_or_token,etherscan_labels
0x745da4e854773338b36d9b2553ede7ad793b5af2,0,contract_or_token,etherscan_labels
0x17ec352286d1a8117d39674b6fd20f1e06969408,0,contract_or_token,etherscan_labels
0xfd18f126eabfe70d3c30912986fb5bdb95a02c6c,0,contract_or_token,etherscan_labels
0xa9dcd1a86f9eb64ed5505001a5ca794cda449f66,1,scam_heist,etherscan_labels
0x42d8b2224ac3f395234d4c51cc7c4ab35c11de72,1,scam_heist,etherscan_labels
0xc786ab4704e6b79c6bfedfefd0e0d7f0b0abfa73,0,contract_or_token,etherscan_labels
0xec9002f69788730fcb0049095b0352f166fc97e8,1,scam_heist,etherscan_labels
0xd384cc029b537503895fe252f94fba87a05d677e,1,scam_heist,etherscan_labels
0xb1035d946d6548feca96341485d28eba463ad9cb,0,contract_or_token,etherscan_labels
0xb9efee79155b4bd6d06dd1a4c8babde306960bab,0,contract_or_token,etherscan_labels
0x8cde63a5ab5f46b227ab4dc3781b8120b6026a9c,0,contract_or_token,etherscan_labels
0x9f617e6f8433b2ec4c6e48c89f36614df4ce938f,1,scam_heist,etherscan_labels
0x5b84174e567d141d9029a5e369c3dbc415bfecb0,0,contract_or_token,etherscan_labels
0xff45b5b5d6b89894398a9793f3fd53895c306ba0,0,contract_or_token,etherscan_labels
0x4e7d78c857bbeeff264ff0f9ec6a0f3e20e41e3f,0,contract_or_token,etherscan_labels
0x882f5f0493b7d351a7aad864688b475e8a50a311,0,contract_or_token,etherscan_labels
0x63ff978734146a4aa2330c36365280094cbe9079,1,scam_heist,etherscan_labels
0x9228bc7ae1a4aef75039dbadc15b4300e45f6e5d,0,contract_or_token,etherscan_labels
0xf126f2eba3ba89138ab951bdde01cc7881a80a89,0,contract_or_token,etherscan_labels
0xbdcd4dcc79ba2c4088323ca94f443a05a23ca372,0,contract_or_token,etherscan_labels
0x99f85be46fefed4f506e55b54491793318746c0e,0,contract_or_token,etherscan_labels
0x2145be33d894b9374963e1abdd835a7cc93d131c,0,contract_or_token,etherscan_labels
0xc351648240e9fc9213e8b6016e566f95c5fa7909,0,contract_or_token,etherscan_labels
0x38505b190a83383d4e75a6ac36fb3cd790389fff,0,contract_or_token,etherscan_labels
0x81c487380f32cc993e643e10cfd40f37a12a9e74,1,scam_heist,etherscan_labels
0x0c657cb612ceb66b51065184a74ff3cfa70b6aca,0,contract_or_token,etherscan_labels
0xcb1f8f7588451f969beb4e3456bda03ec6801de9,1,scam_heist,etherscan_labels
0xf7b31119c2682c88d88d455dbb9d5932c65cf1be,1,sanctioned,ofac_sdn
0xcb8288a79c5d194c38aa976cd0249804100c0c6b,0,contract_or_token,etherscan_labels
0x55d3675f1511ce34b4ed12af62a0fa430b88586a,1,scam_heist,etherscan_labels
0x0905bc5780a2a17001cf1257e77e5ef81a9f6c14,0,contract_or_token,etherscan_labels
0xe2df17e6227a271c05e003cf20170eea913333d3,0,contract_or_token,etherscan_labels
0xf9d495744b007036b08d3892f8bc70327d7a7c3a,0,contract_or_token,etherscan_labels
0xe01048478f3955d91de4db4c5592294e4d879371,0,contract_or_token,etherscan_labels
0x78cea5ef876187e44ace4d8c3bbeb4bd45e91355,0,contract_or_token,etherscan_labels
0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5,0,contract_or_token,etherscan_labels
0x3cd1c02666461141e264439f3fedf2c5a8030fc3,0,contract_or_token,etherscan_labels
0xa57b4745b96e6a3e94b4ae8ba8b027c177d69767,1,scam_heist,etherscan_labels
0xfbaf885b8c2f74f989b38573e0a4d8b429cb841f,0,contract_or_token,etherscan_labels
0xde9d5a9471d355ad352ff297be4b1a7f60301c5b,0,contract_or_token,etherscan_labels
0xfd2523cf580f76e73d88bf4c8051c871ecdc9b6c,0,contract_or_token,etherscan_labels
0x0a73573cf2903d2d8305b1ecb9e9730186a312ae,0,contract_or_token,etherscan_labels
0x5b96b3523e8bfe9bddf4b42af3e548e9ee5b3cfe,1,scam_heist,etherscan_labels
0x96c41c30fd6749c798b0a6f3c1f11b7b86944e10,0,contract_or_token,etherscan_labels
0x72f88ce4f894fe6f3e0103911d65ebc3de1981a3,0,contract_or_token,etherscan_labels
0x6aa00ff6877d0d657cd95d792766ef3c9d75410e,1,scam_heist,etherscan_labels
0xfad94a60eda54f7fd3106bea8f82b8f2aac8c8cb,0,contract_or_token,etherscan_labels
0x56c000131ff00067f4ed6c7fb87ba1592170c0ab,0,contract_or_token,etherscan_labels
0x48b5e5fd1cdd1ef6f8d54fe4868bdf7915d15dd3,0,random_sample,bigquery_random_sample
0xd0496969d8b0ca0827bc3d96ba985ed36b822e9f,1,scam_heist,etherscan_labels
0xab62cc21cdc6eb61ff42d73fac0c6da5ab4d1fd1,1,scam_heist,etherscan_labels
0xe3c29ce0c36863fd682f1afe464781df6bebaa0a,0,contract_or_token,etherscan_labels
0xd10240e5365d4b86821d746a91ee1dcc84c3eff7,0,contract_or_token,etherscan_labels
0xe49a6762135236348663b90fba515e5b3328c173,0,contract_or_token,etherscan_labels
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0,exchange,etherscan_labels
0xff94cafeb6abd7c93c2250d3641a6dd9e2fb6019,0,contract_or_token,etherscan_labels
0x3b201e27acfde1989984b422c49b4dd27a5795ad,0,contract_or_token,etherscan_labels
0x9b1ff090dc06d3bf95baa83e9963cfd53ca24f1c,1,scam_heist,etherscan_labels
0x022a500470a03659a88bd20e9e36c3d0195f76fc,0,contract_or_token,etherscan_labels
0x76ddfc8f4df3ba2fb7cb47fb7b1db7ca66cddb60,0,contract_or_token,etherscan_labels
0x3e04863dba602713bb5d0edbf7db7c3a9a2b6027,0,contract_or_token,etherscan_labels
0x2f37df1a175019357bca8b4f608cecac4f1a7f49,1,scam_heist,etherscan_labels
0x4de965ffa1b721d62ccaa2c53d44bc316c55aa98,1,scam_heist,etherscan_labels
0xe969991ce475bcf817e01e1aad4687da7e1d6f83,0,contract_or_token,etherscan_labels
0xf3e28acc815432fa337665e0d6321c3e8c7dd552,1,scam_heist,etherscan_labels
0xab67297548d3d5dc37308cf614f37e2523a5607e,0,contract_or_token,etherscan_labels
0xff4ab3da6f68a97a14233159e7b852704ca4c1dd,0,contract_or_token,etherscan_labels
0xc381253500041171185455b52e5990f36e504527,0,contract_or_token,etherscan_labels
0xa58ea428f327f8cb44d948d43ad4fbd1cb244b86,1,scam_heist,etherscan_labels
0x1be4c2afd3705cbe6dbbe45b1f87a637616683f5,0,contract_or_token,etherscan_labels
0x1d709998b90c83c8eb2a22b06cc4e180898bf213,0,contract_or_token,etherscan_labels
0x23acc850b30a07dcd9fb87e36da111b9b301b3e5,0,contract_or_token,etherscan_labels
0xa80700d93a90cd178255f9a2ed79e6b67b91a6d7,0,random_sample,bigquery_random_sample
0xaba88769c2abd3c5acb01fcf3eb136acab2ab7ec,0,contract_or_token,etherscan_labels
0x69d4f0e72a9de650dd3fe1f185ed3bf1e9e7e3ed,0,contract_or_token,etherscan_labels
0x610acf637010cbed2386d4d9755ef317eb361b5b,0,contract_or_token,etherscan_labels
0x7a2b036046557e8fff7fa84be5a0b3f7ba808f16,0,contract_or_token,etherscan_labels
0x8aa25ef2c43f0afc214ed7263b6abd189dc18594,1,scam_heist,etherscan_labels
0x7d2103aab2612fdfb7fc0fcb3a879a36b7802ef9,0,contract_or_token,etherscan_labels
0x9e309c439c118804d9c2cf5eac4dfc62cc6f95c2,1,scam_heist,etherscan_labels
0x0d02e26f50dfdc188dbb2cc0753cb1c54b580a96,1,scam_heist,etherscan_labels
0x9bc1ac4ea91501faf21cbc095e833a978d997660,0,contract_or_token,etherscan_labels
0xa3dbfc7f87c67525041cc5a8385ec7c05c5562f7,0,contract_or_token,etherscan_labels
0x199875a951f1c7779933b7fcd3051fb4040d9497,0,contract_or_token,etherscan_labels
0x05f2972cd67705e7f2dcbffd0daa3f939b61020b,1,scam_heist,etherscan_labels
0x13727bb3e95ab4809664bcb74fb70608f4213fdb,1,scam_heist,etherscan_labels
0xd45afa3649e57a961c001b935ded1c79d81a9d23,0,contract_or_token,etherscan_labels
0xc158a58c2c196673d7ca3ac62eb11703eb2c4577,0,contract_or_token,etherscan_labels
0x06b53d3dfe33d0a67547c12fc5c61b7692941739,1,scam_heist,etherscan_labels
0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0,contract_or_token,etherscan_labels
0x803fd1153c1e90e25c427ab28deb196294748a1e,0,contract_or_token,etherscan_labels
0x61bdd07f51aecfcbec22d94a6219d6f072ed6961,0,contract_or_token,etherscan_labels
0x7c637cd8ec560bce46f9f603c3386848682c6abf,0,contract_or_token,etherscan_labels
0x2e41132dab88a9bad80740a1392d322bf023d494,0,contract_or_token,etherscan_labels
0xff3ab8989bf275ce128ca69481bdabbe93055876,1,scam_heist,etherscan_labels
0x26545fd70c44e6d7025a554d5bbcffdb3e457cf7,0,contract_or_token,etherscan_labels
0xed008e3455d7382357e0e8258368dc7c8a235a6d,0,contract_or_token,etherscan_labels
0x532bec27edb276498b8bccbbe65fb70935ca303b,0,contract_or_token,etherscan_labels
0xbc805ab40a7805d49b9f3de1d7be637090f74863,0,contract_or_token,etherscan_labels
0xd4ee113548dd66913dff6743e9b89e9fca7e4ead,1,scam_heist,etherscan_labels
0x721f102c76c32ef094f11912d046541f90e1821d,0,contract_or_token,etherscan_labels
0x47eb158da3b5fb72b4840170ccbccae200f36473,0,contract_or_token,etherscan_labels
0x7ed6d9724951688f5dfdf9463568890a71e8730e,0,contract_or_token,etherscan_labels
0x873d82a97ca0cfd168d9b15345a2f1e3732ee62c,0,contract_or_token,etherscan_labels
0x0bd7ca7c102435521c2ff0c549f8a28b5c972248,0,contract_or_token,etherscan_labels
0xc60c650bf09226feb8646dbabb1b35b5332e3fd2,0,contract_or_token,etherscan_labels
0x9676985b1398576ae1cb023e24947012ecf6e9dd,1,scam_heist,etherscan_labels
0x22e7086e37dcd1e9400986d5e2ebace86c0a9f08,0,contract_or_token,etherscan_labels
0xc1a11d0b7a4937ba41901a119628f8750c6605af,1,scam_heist,etherscan_labels
0x8bf6bc162a314b7576da52953828534ec2af9257,1,scam_heist,etherscan_labels
0x5ff7794c06f79fa476d54492c1b82bf5a76b06ee,0,contract_or_token,etherscan_labels
0x1cfebaf7db3b9e77d987cce04581177ed9f8083e,1,scam_heist,etherscan_labels
0x74037f22b6fe1682eec9810965dd05ab4fc9ec7e,1,scam_heist,etherscan_labels
0x99e582374015c1d2f3c0f98d0763b4b1145772b7,0,contract_or_token,etherscan_labels
0x2f5a7b563e6c4761d478273f5f9b4a444bdd2e3c,0,exchange,etherscan_labels
0x83814f705fac7316941c1f3de38766a64425fed7,0,contract_or_token,etherscan_labels
0xf8ebb0fce9a62677c0ce7dfd322d8855f81d667f,0,contract_or_token,etherscan_labels
0x691c87223b60156141ffc1b19cee7960cb5d274b,1,scam_heist,etherscan_labels
0xa845771fbac58d88f8976feebe8dbd904fa3ac05,1,scam_heist,etherscan_labels
0xdb2116d075c02800db6c4a71f06cd3da64e2f30f,0,contract_or_token,etherscan_labels
0xbb3f0ea003703ff6bd95dc60f32935ee2b869645,0,contract_or_token,etherscan_labels
0x1f4238b27284c47ef9963100ed8149a93217d423,1,scam_heist,etherscan_labels
0x652bd4d7daa00a690abf404837ca0d163209d66e,0,contract_or_token,etherscan_labels
0x04fc84d0b2914005cd16fa377ae889d768b2e7ff,0,contract_or_token,etherscan_labels
0xcc5913b8fc2256cf378c4e1bd34e99a2a8bb7362,0,contract_or_token,etherscan_labels
0x6caa616c0cb8aeb7fa14233d6bdde13d582c94ad,0,contract_or_token,etherscan_labels
0x1eff8af5d577060ba4ac8a29a13525bb0ee2a3d5,0,contract_or_token,etherscan_labels
0x555ddd7c3999010cff0ae3671d31cb376fa638f0,0,contract_or_token,etherscan_labels
0x6974c792eda292fd40030f83d13d5e015a28406b,0,contract_or_token,etherscan_labels
0xc64236ed504d0fd2f0acff11e5aca11140f22147,0,contract_or_token,etherscan_labels
0x6118d8eb6b34d285f8a60c6b8cf0f0a37968ffe7,1,scam_heist,etherscan_labels
0xbd5db362e58da9425d344cc60b33c02cecb6fc96,0,contract_or_token,etherscan_labels
0x864ed564875bddd6f421e226494a0e7c071c06f8,0,contract_or_token,etherscan_labels
0xffc9f438189467f2ca21a5072ec52cd215365b9a,0,contract_or_token,etherscan_labels
0xb13289695fcdaeb14124e4d89adc8bbce5ea845b,1,scam_heist,etherscan_labels
0x986584714ef27e6cb34788dd5e538ae467ddde8a,0,contract_or_token,etherscan_labels
0x5dbdebcae07cc958ba5290ff9deaae554e29e7b4,0,exchange,etherscan_labels
0x09c4c9dc17fe0ac408c5dfa784912fb9c0c95b25,0,contract_or_token,etherscan_labels
0x882f91647821ee34fe928c2743f48a79cafd0934,0,contract_or_token,etherscan_labels
0x97d845bd646ae626f01c69a5ada56e6dfb7de7e2,0,contract_or_token,etherscan_labels
0x58e808e472e5113860339bcd2b5266a47c04305f,0,contract_or_token,etherscan_labels
0x6dd0c5b278a2111aa828edb8e695e40b2d5dc6c7,1,scam_heist,etherscan_labels
0x7058cdcf4c910dae9f611889ed717c4014750d3b,0,contract_or_token,etherscan_labels
0x1151314c646ce4e0efd76d1af4760ae66a9fe30f,0,exchange,etherscan_labels
0x35ab779a07bfa4a187ef9022b994fccb6e98cc69,1,scam_heist,etherscan_labels
0x4add71348f750b038869ab0ce6c3309a922d1892,0,contract_or_token,etherscan_labels
0xbf5f83f5749689c746f3be1184337caac9f74aa4,1,scam_heist,etherscan_labels
0x3cbded43efdaf0fc77b9c55f6fc9988fcc9b757d,1,sanctioned,ofac_sdn
0x6fe59b5b74c3a0fce48624beecc81b6e734754b2,0,random_sample,bigquery_random_sample
0xc39ec90bcd61ad6b490d20d02b3ffde063d3aec2,0,contract_or_token,etherscan_labels
0x349388dafb463ba2bc5cedc8ebc55c25d70f61bb,0,contract_or_token,etherscan_labels
0x7047f90229a057c13bf847c0744d646cfb6c9e1a,0,contract_or_token,etherscan_labels
0x72c51f0c7891e3db1a19d3c8ced19c0d73c69b76,1,scam_heist,etherscan_labels
0x934b936e6fc1d833c85fc600efe985ff3d8b7c7e,1,scam_heist,etherscan_labels
0x904b5993fc92979eeedc19ccc58bed6b7216667c,0,contract_or_token,etherscan_labels
0x0ba1d7092ad70aaf175924ab39412d5528ef3311,0,contract_or_token,etherscan_labels
0xe95ef4e7a04d2fb05cb625c62ca58da10112c605,0,exchange,etherscan_labels
0x5d78037e90a0866ad9a00a3aa0afc7066610f1b5,1,scam_heist,etherscan_labels
0xee76a05476c7b46cba209f1ad746b383f90e0f08,1,scam_heist,etherscan_labels
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0,exchange,etherscan_labels
0x10727df77a9a2fcd966d742dde633239e38dd11d,0,contract_or_token,etherscan_labels
0xc73ee6632b08d890e67aa30e667b55cfdf281d96,0,contract_or_token,etherscan_labels
0x36a57f5ea6cceb75523639aba3224036e5f8231d,0,contract_or_token,etherscan_labels
0x9dc62be6e2db3271fb493cd922ad68422878a5e2,1,scam_heist,etherscan_labels
0xded7f6e1a59e4c879d9724bf6cc4f1144ccd354f,0,contract_or_token,etherscan_labels
0xa98321b8e554d426dbec05987af0441ae0e87910,1,scam_heist,etherscan_labels
0xffbac21a641dcfe4552920138d90f3638b3c9fba,1,mixer,etherscan_labels
0x110492b31c59716ac47337e616804e3e3adc0b4a,0,contract_or_token,etherscan_labels
0x647758e42fe6a5dfe6704feee58209170da7625b,1,scam_heist,etherscan_labels
0x42feec5c7e7d3c725864a2716ca357fa9993ccc0,1,scam_heist,etherscan_labels
0x02a89c6fc427efb54da02ea09e14392b7e912cc4,0,contract_or_token,etherscan_labels
0x0c7ccf61bf3d21561ca28ea2d522c324bf0d6111,1,scam_heist,etherscan_labels
0xdd2159548c8e6f0c773ce978b0cb4c9cc8e7d4ea,0,contract_or_token,etherscan_labels
0x668d052775ca6f11a07fafe7859db777e253eaf9,0,contract_or_token,etherscan_labels
0x6db999a01568542d35f5526921b5b7862704187b,1,scam_heist,etherscan_labels
0x69d07c2791923a800076541299e966d1f300f93e,0,contract_or_token,etherscan_labels
0xb349822f567e8bce0d6f0784a893f58b4a6669e0,1,scam_heist,etherscan_labels
